Unnamed: 0.1,Unnamed: 0,Name,smiles,Valid,sigma,m,epsilon_k,mu,Assoc_scheme,KAB,epsilonAB
132,132,n-Butane,CCCC,True,3.5136109469642967,2.6491753033313605,205.4169072543884,0.0001,2B,0.0,0.0
133,133,Acetamide,CC(N)=O,True,3.39443337394402,2.3279121864722034,327.88846962920934,3.78520547394722,2B,1.1923344151734856,2650.207641954222
134,134,N-Methylformamide,CNC=O,True,3.349673344819926,2.474243852835551,346.810341718191,4.242256299423692,2B,1.0477022183526832,2608.1699881869463
135,135,Acrolein,C=CC=O,True,3.415388809065253,2.30519428257229,277.3179018125621,3.1820562534311048,2B,0.0,0.0
136,136,Isocyanic_acid_methyl_ester,CN=C=O,True,3.167184754885272,2.487895012443519,299.74551520289003,3.1134295784552446,2B,0.0,0.0
137,137,Nitrous_acid_methyl_ester,CON=O,True,3.092182672567693,2.425006745223212,279.6147512884904,2.240825653637516,2B,0.0,0.0
139,139,Cyclopropyl_cyanide,N#CC1CC1,True,3.579994892457728,2.498180961031328,316.869791115421,4.235839115216724,2B,0.1744398717430117,1409.4140293320693
140,140,Furan,c1ccoc1,True,3.4984742726817863,2.076600836452079,273.8927943753644,0.6342,2B,0.0,0.0
141,141,2-Pentene,CC=CCC,True,3.539772300929451,2.9791154398574,211.89265558904447,0.0541784089836532,2B,0.0,0.0
142,142,Methylcarbamate,COC(N)=O,True,3.2753074123317405,2.620729094436988,287.1162728345128,2.3414081938013287,2B,0.90103005944366,2379.4033918888035
143,143,Dimethylallene,C=C=C(C)C,True,3.551812419479157,2.8138533774284227,220.2551754079544,0.5283000473215954,2B,0.0,0.0
146,146,Dimethyl_ethyl_amine,CCN(C)C,True,3.6485771992500746,2.709725278699846,231.6392886857357,0.5525003710405995,2B,0.0,0.0
147,147,Methyl_propyl_ether,CCCOC,True,3.4473662100858613,3.0588977931875814,214.69716153939444,1.136657560569585,2B,0.0,0.0
148,148,Isobutyronitrile,CC(C)C#N,True,3.623086588226927,2.6817530400633327,280.87872605599534,4.030763746487755,2B,0.0,0.0
149,149,1-Penten-4-yne,C#CCC=C,True,3.5316852229391764,2.7093553301156383,194.10060318823653,0.5189396207652678,2B,0.0,0.0
151,151,1H-Imidazole,c1c[nH]cn1,True,3.652236098358896,2.0504980306716103,366.8119648972787,3.818410068339963,2B,0.7579149993669004,3564.5679834136668
152,152,Acrylic_acid,C=CC(=O)O,True,3.4630593130784493,2.4495307281517285,372.8432623685542,4.482822215970649,2B,1.0249871799688213,2608.4433393121767
153,153,Pentane,CCCCC,True,3.579536876551393,3.0445131876341005,210.333089881529,0.0893,2B,0.0,0.0
155,155,2-Methoxyethanol,COCCO,True,3.393084528655096,2.8500192661222945,257.02619410051307,2.397145231311612,2B,0.4661893355396616,2920.563823227264
156,156,Thiazole,c1cscn1,True,3.7700590524110327,2.0329722568881383,276.9767595473577,1.6339149335262224,2B,0.1803325518908281,1851.0096105463383
157,157,Methyl_vinyl_ketone,C=CC(C)=O,True,3.573338528193922,2.534151288125247,275.2051365562021,3.164407524324261,2B,0.0,0.0
158,158,Methyl_isopropyl_ether,COC(C)C,True,3.55382161151434,2.795806886527316,222.95144708819467,1.277045144072832,2B,0.0,0.0
160,160,2-Methylpropylamine,CC(C)CN,True,3.671635485787684,2.699578797164313,223.4961313045147,1.251888533376674,2B,0.1292431379291819,2653.124318231321
161,161,Methyl_acetate,COC(C)=O,True,3.3093811154172177,2.745005945637621,245.5393182979112,1.7918966627570911,2B,0.0,0.0
162,162,2-Methoxypropene,C=C(C)OC,True,3.555923531772204,2.657624691364263,234.96286909476052,1.8184969205362984,2B,0.0,0.0
164,164,Methylisopropylamine,CNC(C)C,True,3.640604419837024,2.7518864253684,221.9853140583604,0.9190097007104984,2B,0.1754711548884382,2416.5697263626435
165,165,Ethyl_vinyl_ether,C=COCC,True,3.485093726332304,2.765135067364197,221.27768034096263,1.0591802915462505,2B,0.0,0.0
167,167,Thiophene,c1ccsc1,True,3.823642043898003,2.052854600878057,262.63431047990446,0.5331,2B,0.0,0.0
168,168,tert-Butylamine,CC(C)(C)N,True,3.741291363855999,2.550692722195022,231.0314527489102,1.2180434557108375,2B,0.0795289309264467,2545.651562262321
173,173,sec-Butylamine,CCC(C)N,True,3.659648004007143,2.7283694541733974,222.0519654386128,1.226194915174582,2B,0.0772374517242795,2580.3398336369373
175,175,2-Methylbutane,CCC(C)C,True,3.698234978078296,2.747745888432001,220.10018306422776,0.1002707335168143,2B,0.0,0.0
176,176,Cyclobutanone,O=C1CCC1,True,3.512175086530441,2.449418702218304,292.9782852920789,2.853879487644845,2B,0.0,0.0
177,177,Butylamine,CCCCN,True,3.5622110702723604,2.96995331111584,214.817589543076,1.2622701216459178,2B,0.1260251552850765,2472.2168239348443
178,178,Methylenecyclobutane,C=C1CCC1,True,3.603088102766076,2.504907992427303,242.1605243735729,0.4792751297532556,2B,0.0,0.0
180,180,2-Butanone,CCC(C)=O,True,3.541827186923517,2.746926319082302,256.1145207495359,2.877943920579413,2B,0.0,0.0
182,182,XZY-1-Methoxyprop-1-ene,C/C=C\OC,True,3.4349373381456187,2.909143127046388,224.4636819655931,1.3182741899923551,2B,0.0,0.0
183,183,Methoxyacetonitrile,COCC#N,True,3.409246274121564,2.843895586531313,330.88530744812454,4.731342728021296,2B,0.7483665198216348,1430.2117086932478
187,187,3-Amino-1-propanol,NCCCO,True,3.4583653553991733,2.7988709826998264,241.3475470219258,1.3937709783174566,2B,0.4299129341514179,2284.135108443487
188,188,Isoprene,C=CC(=C)C,True,3.68916852969574,2.494275583873345,220.57671596744729,0.2576954403942763,2B,0.0,0.0
189,189,1H-Pyrazole,c1cn[nH]c1,True,3.593317280762066,2.0382614099595644,301.21702872800995,2.296796408043168,2B,0.8910747412564477,3155.686878070996
192,192,Nitroethane,CC[N+](=O)[O-],True,3.378727047231893,2.574013998923899,334.07888382780675,3.6514077531823257,2B,0.0629734589384285,1337.121875219242
195,195,N-Methylethanolamine,CNCCO,True,3.517276719450834,2.780179811709953,269.6756351626626,2.872075695381304,2B,0.3918365344975272,2062.583984789492
198,198,N-Methylacetamide,CNC(C)=O,True,3.5250053086504747,2.6549383474278008,337.8071833568016,4.105681431869745,2B,0.8437845594149295,2752.46772900594
199,199,2-Butyn-1-ol,CC#CCO,True,3.3468254218052365,2.98419986270608,228.2422622418888,2.1125321536014545,2B,0.5227713557325395,2715.164812155484
201,201,Propionic_acid,CCC(=O)O,True,3.4797220349110334,2.5865956990661667,354.93412533125206,4.4928969340504565,2B,0.6178410163122062,2655.6083197678017
202,202,Pyrrole,c1cc[nH]c1,True,3.665546580601377,2.077788357825745,277.6024200272876,1.8839000265406864,2B,0.7876285836644749,1729.7202835119238
205,205,Malonic_acid_dinitrile,N#CCC#N,True,3.375675160045476,2.6093448070026337,265.5054423163932,3.776500021183636,2B,1.092492523269749,1740.4306126978524
207,207,cis-2-Buten-1-ol,C/C=C\CO,True,3.5254283750195965,2.734939949861455,234.9263136200664,2.082718468732632,2B,0.3328113393734405,2778.5061296217127
208,208,trans-2-Pentene,C/C=C/CC,True,3.539772889275531,2.979115525662527,211.8920705871311,0.0541784089836532,2B,0.0,0.0
211,211,3-Methyl-1-butene,C=CC(C)C,True,3.6522299765228783,2.7377989700178222,212.13657241020505,0.3111741313155706,2B,0.0,0.0
212,212,Spiropentane,C1CC12CC2,True,3.5495211045334427,2.50024464512732,270.7571530687851,0.0,2B,0.0,0.0
215,215,N-Methylethylenediamine,CNCCN,True,3.5052513517318378,2.838140301255243,238.99857266790195,0.5885365833998767,2B,0.2757779896186054,2659.825686481683
216,216,Ethyl_nitrite,CCON=O,True,3.238008546076238,2.856527274855352,278.544888017086,2.457026829320348,2B,0.0,0.0
217,217,Methylcyclobutane,CC1CCC1,True,3.6287561354256894,2.573439170908116,247.9169380188109,0.1154930733853766,2B,0.0,0.0
218,218,Ethylcyclopropane,CCC1CC1,True,3.6027995188435487,2.687973022603991,233.61305826536497,0.123546671343262,2B,0.0,0.0
219,219,Tetrahydrofuran,C1CCOC1,True,3.582200272210128,2.373375763764023,264.2790888594277,1.8693573601641824,2B,0.0,0.0
221,221,2-Methylpropanal,CC(C)C=O,True,3.5554418046172818,2.7130227119215977,256.7963349428877,2.8345176026971504,2B,0.0,0.0
222,222,Butyraldehyde,CCCC=O,True,3.5074168025516728,2.8038047362090195,241.5019701553908,2.568748553284264,2B,0.0,0.0
224,224,2-Butanol,CCC(C)O,True,3.5783337684028664,2.750779297514286,227.8118870157866,1.6540375237581522,2B,0.3287536407702729,2705.495024618576
225,225,Butanenitrile,CCCC#N,True,3.566092373071699,2.823863329901978,279.42645043064203,4.139425710168018,2B,0.0,0.0
227,227,2-Methyl-1-propanol,CC(C)CO,True,3.6042607588809568,2.691663103009856,232.50304494832253,1.7171253972846596,2B,0.403384054931668,2715.1994589403307
228,228,tert-Butanol,CC(C)(C)O,True,3.6519739752996494,2.5848221434705616,235.59901860033185,1.6215674885739415,2B,0.3754700534150157,2727.002730584826
229,229,Isopropanolamine,CC(O)CN,True,3.5832965535078447,2.631989148066173,281.5430378632168,3.009663379848318,2B,0.3460749264461243,2175.4108181397123
230,230,Dimethoxymethane,COCOC,True,3.31984762642382,2.8334392439817115,256.8390967125812,0.2056012889064657,2B,0.0,0.0
231,231,Propionamide,CCC(N)=O,True,3.51457451443506,2.638562120594909,311.7586411947751,3.6127141625099535,2B,1.0504352192141415,2635.1045753734224
232,232,trans-2-Buten-1-ol,C/C=C/CO,True,3.472349460555007,2.879117117215377,232.3598366873992,2.1163402254836057,2B,0.4573569047907799,2693.161730227724
233,233,But-1-yne-3-ol,C#CC(C)O,True,3.4660840955160337,2.6546708639224343,221.4160298466417,1.546149219836171,2B,0.4729428007855317,2640.199072172039
234,234,cis-2-Pentene,C/C=C\CC,True,3.603409058128861,2.8287335585454088,210.4457689339729,0.2922403120721027,2B,0.0,0.0
237,237,Diethyl_ether,CCOCC,True,3.4438523612338034,3.073675697299878,215.1332416991266,1.1384000043921294,2B,0.0,0.0
239,239,Acrylamide,C=CC(N)=O,True,3.5062773008657824,2.4809650943284423,324.37968588414753,3.53678931377033,2B,1.1592550960583865,2525.075418708181
240,240,Ethylene_cyanohydrin,N#CCCO,True,3.392587138664113,2.72169229229151,273.0242489917736,3.330782924478868,2B,1.162128973889493,2284.549157941884
242,242,Cyclopentene,C1=CCCC1,True,3.657616581118585,2.3108667412631965,251.2836969065705,0.2280384616682019,2B,0.0,0.0
243,243,2-Buten-1-ol,CC=CCO,True,3.4723502090528404,2.879117312969869,232.35893853247924,2.1163248474655303,2B,0.4573569047907799,2693.161730227724
244,244,Divinylether,C=COC=C,True,3.410625489753873,2.794851059259321,237.5069065353687,1.2047,2B,0.0,0.0
247,247,Cyclobutanol,OC1CCC1,True,3.5359733903279897,2.480648274632049,259.10931892650217,1.5372366148384573,2B,0.5712682186414639,2747.1878131834123
248,248,Cyclopropylmethanol,OCC1CC1,True,3.5011347295364983,2.6100075402093736,246.0116893206484,1.4949888594902638,2B,0.4329301326507834,2620.2277775703947
249,249,2-Methyl-2-propen-1-ol,C=C(C)CO,True,3.556165221803097,2.6103645321041355,230.2019403238741,1.3756250979100373,2B,0.4317676724622012,2689.110025564484
250,250,3-Buten-1-ol,C=CCCO,True,3.554018977661142,2.6491995282105805,230.0311127470412,1.7394007790040795,2B,0.2285222722478211,2449.6332301373227
252,252,2-Methyl-2-butene,CC=C(C)C,True,3.6429273328277887,2.724142362580372,215.948276973532,0.24370711930512,2B,0.0,0.0
253,253,Allyl_methyl_ether,C=CCOC,True,3.439482580152463,2.9166004088845945,216.2568336687792,1.2573452827286544,2B,0.0,0.0
255,255,3-Butyn-1-ol,C#CCCO,True,3.417743277456008,2.749031616676225,217.94012030521972,1.3614362489665095,2B,0.3131974625202213,2497.8863826417887
256,256,2-Pentyne,CC#CCC,True,3.4282200755541568,3.067228878649731,208.5943584017426,0.0629280541571086,2B,0.0,0.0
257,257,Oxazole,c1cocn1,True,3.4449263341680285,2.0379287924735308,284.4009337250812,1.620413314558974,2B,0.7999000717594986,2011.9183082567663
260,260,Pyrrolidine,C1CCNC1,True,3.6670570220190153,2.3475034092227545,257.9958002602194,1.3531841264218258,2B,0.2590219716358367,2563.5556764813964
261,261,Ethylazide,CCN=[N+]=[N-],True,3.391245545026208,2.678261771657951,284.29775907093585,2.567730381095336,2B,0.0,0.0
262,262,1-Pentene,C=CCCC,True,3.588746428124043,2.8950467985109745,204.9458784051637,0.3748901305716116,2B,0.0,0.0
263,263,2-Hydroxy_propionitrile,CC(O)C#N,True,3.430141224518937,2.632066896811745,272.4191773655981,3.2756255417858733,2B,1.4159291073272902,2367.951236466501
265,265,2-Methyl-1-buten-3-yne,C#CC(=C)C,True,3.557162782814544,2.636854278094712,204.62049774982697,0.5192747634923153,2B,0.0,0.0
266,266,Ethylisocyanate,CCN=C=O,True,3.339555960469537,2.796100331511908,299.8446240878276,3.2270498260795417,2B,0.0,0.0
272,272,Methacrolein,C=C(C)C=O,True,3.5636007222723567,2.524632615200125,267.882143783111,2.8441343727046373,2B,0.0,0.0
276,276,2-Azetidinone,O=C1CCN1,True,3.470941406075201,2.4114924120343693,372.973488801078,3.962901741148776,2B,1.3731054481863796,2428.4925258662934
278,278,Cyclopentane,C1CCCC1,True,3.6824839019085296,2.393824365973191,259.36863144679216,0.0239152670902919,2B,0.0,0.0
279,279,1-Buten-3-ol,C=CC(C)O,True,3.534288192307677,2.700787137979169,227.77634232070545,1.6592330758516116,2B,0.4761635238232792,2696.256050586542
281,281,Methacrylonitrile,C=C(C)C#N,True,3.581952730631392,2.604709496281778,285.8278296843605,3.9102010753924152,2B,0.0,0.0
282,282,1-Pentyne,C#CCCC,True,3.546811785977499,2.8491465416822583,194.3538809317819,0.7864682892526563,2B,0.0,0.0
283,283,Trimethylhydrazine,CNN(C)C,True,3.577856153912636,2.749386327808306,240.87149642765263,1.320879805281313,2B,0.1697532053403268,2234.3731915745334
284,284,Methoxyacetaldehyde,COCC=O,True,3.3156906020929315,2.8822228680349573,271.16589095429674,2.918834303279308,2B,0.0,0.0
286,286,2-Oxetanone,O=C1CCO1,True,3.40071273265423,2.386457722817786,377.7587655722159,4.199567056257109,2B,0.0,0.0
287,287,Propionaldehyde_oxime,CCC=NO,True,3.3461552219753745,2.856530502919149,240.93064711321225,0.9474554818037626,2B,0.5456769653691927,3021.509945651624
288,288,Isoxazole,c1cnoc1,True,3.527723679370412,2.0350262514730404,324.669795794724,2.959930191744393,2B,0.884872872773182,1741.787484617144
289,289,Glycolic_acid,O=C(O)CO,True,3.352815376535504,2.458450890036838,407.2171866369328,4.823472621462674,2B,1.1599908268921089,2643.13143165798
290,290,1-Hydroxy-2-propanone,CC(=O)CO,True,3.3668261217498427,2.629308616114713,257.86908766346005,2.013844216914506,2B,0.2653762558538701,1811.8708941811915
292,292,3-Methyl-1-butyne,C#CC(C)C,True,3.605918212877809,2.700271767312584,200.79283033160127,0.6779719315723919,2B,0.0149812169007775,1188.6153668429347
293,293,Allylcyanide,C=CCC#N,True,3.5499168853665,2.687096369132254,273.15220396880704,3.908187654143541,2B,0.1402343235961855,1391.0242212951057
294,294,trans-Crotonitrile,C/C=C/C#N,True,3.53145991889543,2.7722076174826205,315.53411040254014,4.528290295464725,2B,0.2807459024110225,1402.2964836452086
296,296,2-Methoxy_ethylamine,COCCN,True,3.420207703331809,2.8769884358849485,237.45020619025075,0.9780232308079396,2B,0.1187450422931587,2721.722066429181
297,297,Isopropyl_formate,CC(C)OC=O,True,3.487754070974046,2.9556909670796605,261.17329477705425,2.1181305153365786,2B,0.0,0.0
298,298,2-Amino-2-methylpropanenitrile,CC(C)(N)C#N,True,3.731135187545177,2.774710293198264,331.23840827246863,4.503656568833818,2B,1.286920982653456,1696.3461623236665
300,300,Methylcyclopentane,CC1CCCC1,True,3.76486036179612,2.7036868559016343,261.2959445207801,0.100231232657291,2B,0.0,0.0
302,302,3-Pentanone,CCC(=O)CC,True,3.6068665417016006,3.0873363871870065,245.6834511395329,2.628800003804017,2B,0.0,0.0
303,303,Oxazolidin-2-one,O=C1NCCO1,True,3.532160766334965,2.518529222759171,458.2959969207644,5.258544688409522,2B,0.768896985728259,2569.604197186214
305,305,1-Hexene,C=CCCCC,True,3.628891849604893,3.3091121716560314,211.49345761253844,0.4093249320527642,2B,0.0,0.0
312,312,Methyl_propanoate,CCC(=O)OC,True,3.4140446256056656,3.094925560771463,244.95299894224817,1.645182752766391,2B,0.0,0.0
313,313,Cyclohexene,C1=CCCCC1,True,3.8038891051572894,2.4746630307779736,258.4351105039088,0.3441000145306594,2B,0.0,0.0
320,320,3-Methyl-2-buten-1-ol,CC(C)=CCO,True,3.638927865993909,2.995457004042361,250.60841404250303,2.281058993099477,2B,0.4724155531800353,2715.534414333614
321,321,cis-3-Hexene,CC/C=C\CC,True,3.669928751337407,3.173325788398474,220.45637356884075,0.3324096268160716,2B,0.0,0.0
322,322,trans-2-Hexene,C/C=C/CCC,True,3.590732530394059,3.379768820088974,218.18787093405984,0.070109842390352,2B,0.0,0.0
323,323,cis-2-Hexene,C/C=C\CCC,True,3.652724849363455,3.211669397497502,218.8096009311284,0.2509581040731699,2B,0.0,0.0
324,324,1-Hexyne,C#CCCCC,True,3.600124157027531,3.2493290343256085,202.63773102816256,0.852088023621973,2B,0.0,0.0
325,325,2-Hexyne,CC#CCCC,True,3.499298064194535,3.45924692945394,214.15105807365,0.1608316822022328,2B,0.0,0.0
327,327,Pyrazine,c1cnccn1,True,3.58533299540459,2.1774209648545524,321.8377162789918,0.0,2B,0.0,0.0
328,328,3-Methylbutanenitrile,CC(C)CC#N,True,3.731715952192095,2.920361918237901,288.83394150873823,4.052109219900174,2B,0.0,0.0
329,329,Methyl_butyl_ether,CCCCOC,True,3.511650943880668,3.4640757878158164,220.2226367494445,1.2037009180024745,2B,0.0,0.0
330,330,Ethyl_propyl_ether,CCCOCC,True,3.50157673244359,3.484446494816273,219.8054193543132,1.047047291195579,2B,0.0,0.0
331,331,Morpholine,C1COCCN1,True,3.673169472488634,2.4767933163170275,287.7809155935081,1.5505992970461453,2B,0.2486478207489097,2623.9327469477985
334,334,2-Ethoxyethanol,CCOCCO,True,3.4792267358144224,3.2322916655616103,258.8466855559226,2.4394254344004858,2B,0.3936356946656654,2231.433992054025
335,335,4-Methylcyclopentene,CC1CC=CC1,True,3.7655192573749496,2.5736149545719256,254.6996459425021,0.2752976934156914,2B,0.0,0.0
337,337,Methyl_ethyl_ketoxime,CC/C(C)=N/O,True,3.539663977895379,2.9409561775375552,253.7064920154264,0.9309490641275708,2B,0.5844454273956585,2964.91270359281
338,338,trans-3-Hexene,CC/C=C/CC,True,3.613101817809077,3.316345896912856,222.9504315290359,0.0346,2B,0.0,0.0
342,342,Methyl_isopropyl_ketone,CC(=O)C(C)C,True,3.678301882372292,2.9239856084420346,260.85752476657524,2.755241341516202,2B,0.0,0.0
343,343,Pentanenitrile,CCCCC#N,True,3.622164672934982,3.2195542207556853,284.1726392134177,4.250338604158497,2B,0.0,0.0
345,345,Cyclopentanol,OC1CCCC1,True,3.690789047365013,2.6183094421026114,268.8001947918465,1.60505727312143,2B,0.3985376164525032,2795.2479652443903
347,347,2-Methyl-3-butenenitrile,C=CC(C)C#N,True,3.6611733465753975,2.948102887825714,284.050117885217,3.971985677214861,2B,0.0,0.0
348,348,2-Methyl-2-butenenitrile,CC=C(C)C#N,True,3.670803505957806,2.939210057043846,318.86228063325564,4.477534410811378,2B,0.0,0.0
349,349,Formic_acid_propyl_ester,CCCOC=O,True,3.443931131386057,3.054177802646688,254.78638501092163,1.9768876270542035,2B,0.1306818524196337,1413.1341582973798
350,350,Carbonic_acid_dimethyl_ester,COC(=O)OC,True,3.208352791539986,3.052935639835097,280.85206671804474,0.3176001574306914,2B,0.0,0.0
351,351,2-Methyl-3-buten-2-ol,C=CC(C)(C)O,True,3.7152790634471127,2.767647498686644,239.2365370647968,1.4591210265087675,2B,0.3669107164711829,2630.14028587858
352,352,2-Methyl-3-butyn-2-ol,C#CC(C)(C)O,True,3.621291436567368,2.8244380217235747,233.46707866012977,1.4006367766126948,2B,0.4361077201391395,2609.276260718139
355,355,Cyanoguanidine,N#CNC(=N)N,True,3.410726266904306,2.6782676885336656,298.2560517763432,1.8779729737139448,2B,3.682140133432706,2662.6080848302586
357,357,2-Imidazolidinone,O=C1NCCN1,True,3.5818280981800994,2.5110167173051607,413.5542854173797,4.426500587371473,2B,1.1420925640630013,2571.357408156124
358,358,Ethylnitrate,CCO[N+](=O)[O-],True,3.292900662609085,2.976255691088568,341.5494474452149,3.261888043756254,2B,0.0126366584096833,1113.208955144308
361,361,3-Methoxypropylamine,COCCCN,True,3.494479738985264,3.2868636230570605,239.09333195571307,1.1321239066462645,2B,0.1659268139496535,2520.273505280893
362,362,3-Methyl-1H-pyrazole,Cc1cc[nH]n1,True,3.600940813985387,2.513617733343599,286.3384848563732,1.930597925514269,2B,1.0139517830656375,3212.990076712505
363,363,Cyclopentylamine,NC1CCCC1,True,3.7542360466580753,2.634183918445689,263.2344264852336,1.2520938023966095,2B,0.1525683039118134,2741.961482548324
364,364,3-Methyl-2-butanamin,CC(C)C(C)N,True,3.817434826331224,2.826976035805159,236.0221081264892,1.2395508017019714,2B,0.0701322743465983,2504.823676493487
365,365,1-Ethylpropylamine,CCC(N)CC,True,3.73357741396604,3.033299179697593,228.3300339368727,1.287134235423796,2B,0.098956422995188,2549.459201360905
366,366,4-Methyl_azetidinone,CC1CC(=O)N1,True,3.575433349932871,2.761363163404961,370.5942917434114,4.171664634171831,2B,1.2071629925862206,2453.0825188608965
368,368,Lactic_acid,CC(O)C(=O)O,True,3.504024354647498,2.709348956817336,402.8485716189897,4.802178789882776,2B,1.3136651620398692,2595.298906119196
370,370,X1-MethylbutylYamine,CCCC(C)N,True,3.6899758777483465,3.1437748169435213,226.3567890267488,1.1832371275446016,2B,0.0739678733275734,2709.2049760667583
374,374,Ethoxyacetaldehyde,CCOCC=O,True,3.4033440581620766,3.3024236431983045,272.3055713419958,3.043555496454763,2B,0.0,0.0
375,375,Propyl_nitrite,CCCON=O,True,3.3457695540597485,3.247916487343111,277.5435463789047,2.5382939053624187,2B,0.0,0.0
377,377,cis-2-Butenoic_acid,C/C=C\C(=O)O,True,3.5734276999866834,2.775812814787248,383.3403801340279,4.768223795083448,2B,0.7047249481856204,2720.8386551784147
379,379,Azidoacetonitrile,N#CCN=[N+]=[N-],True,3.3474707656855927,2.8128531461551924,317.59310430973903,3.266458127697338,2B,1.3876564055125171,1576.8828502276683
380,380,2-Azidoethanol,[N-]=[N+]=NCCO,True,3.3098796521253493,2.964284795580068,294.06416782964254,1.7174940582138851,2B,0.340104895587437,2638.3780663130296
382,382,2-Ethylpropenal,C=C(C=O)CC,True,3.6588078098671137,2.8218852528184684,269.64006244308416,2.7800946800423905,2B,0.0,0.0
383,383,n-Propyl-vinyl-ether,C=COCCC,True,3.5500206480115417,3.1678117961924466,224.89833828880583,1.0972001321545672,2B,0.0,0.0
385,385,2-Hydroxy-acetic_acid_methylester,COC(=O)CO,True,3.34830519464279,2.941755095457359,301.8748931360336,3.00708985066958,2B,0.4734484675363248,1790.830205206443
388,388,2-Hydroxy-2-methylpropionitrile,CC(C)(O)C#N,True,3.65706598266353,2.7978248540115764,357.429149727166,4.927614163061065,2B,1.2484833401332818,2301.719870755047
390,390,Isopropyl_vinyl_ether,C=COC(C)C,True,3.6409726961975215,2.9328501225803203,233.64771270023252,1.1419563126494814,2B,0.0,0.0
